image_file,text_id,text,confidence,bbox_coords
8883002_h11_w14.png,68,Lynn Haven,0.9468,"[[1528.0, 476.0], [1720.0, 453.0], [1724.0, 491.0], [1532.0, 514.0]]"
8883002_h11_w14.png,69,Crawfordv.,0.9209,"[[1813.0, 489.0], [1997.0, 465.0], [1999.0, 503.0], [1818.0, 526.0]]"
8883002_h11_w14.png,71,Springfield,0.9678,"[[1560.0, 512.0], [1729.0, 488.0], [1736.0, 529.0], [1566.0, 554.0]]"
8883002_h11_w14.png,72,Gulf,0.9815,"[[602.0, 558.0], [677.0, 558.0], [677.0, 596.0], [602.0, 596.0]]"
8883002_h11_w14.png,73,Pascagoula,0.9997,"[[339.0, 570.0], [560.0, 555.0], [564.0, 605.0], [342.0, 620.0]]"
8883002_h11_w14.png,74,Rosa,0.9982,"[[968.0, 570.0], [1024.0, 516.0], [1051.0, 543.0], [994.0, 597.0]]"
8883002_h11_w14.png,76,West,0.998,"[[1308.0, 597.0], [1389.0, 541.0], [1415.0, 580.0], [1334.0, 636.0]]"
8883002_h11_w14.png,77,"Dauphinl,",0.9207,"[[444.0, 604.0], [577.0, 701.0], [547.0, 742.0], [414.0, 645.0]]"
8883002_h11_w14.png,79,Wew,0.9971,"[[1515.0, 643.0], [1600.0, 617.0], [1612.0, 657.0], [1527.0, 683.0]]"
8883002_h11_w14.png,81,My,0.9976,"[[646.0, 655.0], [694.0, 616.0], [719.0, 647.0], [671.0, 686.0]]"
8883002_h11_w14.png,82,Catl.,0.9678,"[[100.0, 675.0], [148.0, 651.0], [188.0, 731.0], [140.0, 755.0]]"
8883002_h11_w14.png,83,nta,0.9918,"[[1102.0, 681.0], [1149.0, 634.0], [1178.0, 664.0], [1131.0, 710.0]]"
8883002_h11_w14.png,84,Port St. Joe,0.9917,"[[1488.0, 685.0], [1691.0, 663.0], [1695.0, 705.0], [1493.0, 726.0]]"
8883002_h11_w14.png,85,astpoi,0.9891,"[[1893.0, 676.0], [1993.0, 650.0], [1999.0, 687.0], [1903.0, 713.0]]"
8883002_h11_w14.png,86,Panama,0.9958,"[[1305.0, 691.0], [1447.0, 588.0], [1478.0, 632.0], [1337.0, 735.0]]"
8883002_h11_w14.png,87,Apalachico,0.9992,"[[1828.0, 708.0], [1999.0, 688.0], [1999.0, 732.0], [1833.0, 752.0]]"
8883002_h11_w14.png,88,Cho,0.9866,"[[987.0, 722.0], [1053.0, 683.0], [1071.0, 714.0], [1005.0, 752.0]]"
8883002_h11_w14.png,89,Andre,0.998,"[[1356.0, 728.0], [1462.0, 637.0], [1492.0, 672.0], [1386.0, 763.0]]"
8883002_h11_w14.png,90,St. Joseph Bay,0.9286,"[[1444.0, 731.0], [1693.0, 703.0], [1697.0, 744.0], [1449.0, 772.0]]"
8883002_h11_w14.png,91,St. Geo,0.9647,"[[1874.0, 735.0], [1999.0, 722.0], [1999.0, 765.0], [1878.0, 778.0]]"
8883002_h11_w14.png,93,Cape San Blas,0.9932,"[[1480.0, 774.0], [1686.0, 751.0], [1691.0, 794.0], [1485.0, 818.0]]"
8883002_h11_w14.png,94,Chandeleur,0.9988,"[[226.0, 809.0], [402.0, 795.0], [405.0, 836.0], [229.0, 851.0]]"
8883002_h11_w14.png,95,Sd.,0.9103,"[[112.0, 819.0], [175.0, 819.0], [175.0, 862.0], [112.0, 862.0]]"
8883002_h11_w14.png,96,St. Vincent l.,0.9586,"[[1592.0, 810.0], [1780.0, 757.0], [1793.0, 803.0], [1605.0, 856.0]]"
8883002_h11_w14.png,98,Islands,0.922,"[[216.0, 847.0], [335.0, 839.0], [338.0, 882.0], [219.0, 890.0]]"
8883002_h11_w14.png,99,Cape St. George,0.9834,"[[1596.0, 850.0], [1829.0, 781.0], [1844.0, 831.0], [1611.0, 900.0]]"
8883002_h11_w14.png,101,Breton,0.9986,"[[21.0, 917.0], [167.0, 917.0], [167.0, 954.0], [21.0, 954.0]]"
8883002_h11_w14.png,103,sound,0.8764,"[[0.0, 978.0], [122.0, 966.0], [126.0, 1004.0], [0.0, 1016.0]]"
8883002_h11_w14.png,104,Breton Is.,0.9997,"[[99.0, 1012.0], [248.0, 999.0], [251.0, 1041.0], [102.0, 1053.0]]"
8883002_h11_w14.png,105,Venice,0.9819,"[[4.0, 1057.0], [139.0, 1068.0], [135.0, 1111.0], [1.0, 1101.0]]"
8883002_h11_w14.png,107,lottown,0.9655,"[[103.0, 1117.0], [244.0, 1108.0], [247.0, 1143.0], [106.0, 1153.0]]"
8883002_h11_w14.png,108,MISS/SS/PPI,0.9512,"[[182.0, 1147.0], [426.0, 1122.0], [431.0, 1165.0], [187.0, 1191.0]]"
8883002_h11_w14.png,109,RIVER DELTA,0.9585,"[[182.0, 1187.0], [435.0, 1166.0], [439.0, 1209.0], [186.0, 1230.0]]"
8883002_h11_w14.png,113,M,0.9941,"[[117.0, 1390.0], [212.0, 1390.0], [212.0, 1458.0], [117.0, 1458.0]]"
8883002_h11_w14.png,114,1560,0.9515,"[[1394.0, 1550.0], [1458.0, 1550.0], [1458.0, 1592.0], [1394.0, 1592.0]]"
8883002_h11_w14.png,115,Kahuku Point,0.9982,"[[290.0, 1565.0], [497.0, 1598.0], [490.0, 1642.0], [282.0, 1608.0]]"
8883002_h11_w14.png,116,2423,0.9991,"[[810.0, 1567.0], [888.0, 1567.0], [888.0, 1604.0], [810.0, 1604.0]]"
8883002_h11_w14.png,118,aie,0.9223,"[[535.0, 1623.0], [573.0, 1585.0], [598.0, 1610.0], [560.0, 1648.0]]"
8883002_h11_w14.png,119,Kahuku,0.9143,"[[369.0, 1635.0], [510.0, 1635.0], [510.0, 1673.0], [369.0, 1673.0]]"
8883002_h11_w14.png,120,Channel,0.9587,"[[1224.0, 1634.0], [1375.0, 1583.0], [1390.0, 1627.0], [1239.0, 1677.0]]"
8883002_h11_w14.png,121,OAHU',0.906,"[[217.0, 1651.0], [384.0, 1638.0], [389.0, 1699.0], [222.0, 1712.0]]"
8883002_h11_w14.png,122,wa,0.9926,"[[549.0, 1649.0], [602.0, 1643.0], [605.0, 1674.0], [553.0, 1680.0]]"
8883002_h11_w14.png,124,MAUI,0.9508,"[[1383.0, 1665.0], [1520.0, 1660.0], [1521.0, 1706.0], [1385.0, 1711.0]]"
8883002_h11_w14.png,125,olo,0.9454,"[[1153.0, 1676.0], [1241.0, 1652.0], [1251.0, 1688.0], [1164.0, 1713.0]]"
8883002_h11_w14.png,126,Waialua,0.9988,"[[302.0, 1704.0], [440.0, 1704.0], [440.0, 1742.0], [302.0, 1742.0]]"
8883002_h11_w14.png,128,Kailua,0.9975,"[[664.0, 1715.0], [785.0, 1670.0], [802.0, 1716.0], [681.0, 1761.0]]"
8883002_h11_w14.png,129,Paia,0.9711,"[[1308.0, 1710.0], [1400.0, 1710.0], [1400.0, 1748.0], [1308.0, 1748.0]]"
8883002_h11_w14.png,132,Kaena Point,0.9886,"[[198.0, 1744.0], [390.0, 1744.0], [390.0, 1779.0], [198.0, 1779.0]]"
8883002_h11_w14.png,133,5788,0.9,"[[1185.0, 1750.0], [1246.0, 1750.0], [1246.0, 1771.0], [1185.0, 1771.0]]"
8883002_h11_w14.png,134,Kahului,0.9871,"[[1281.0, 1746.0], [1410.0, 1746.0], [1410.0, 1783.0], [1281.0, 1783.0]]"
8883002_h11_w14.png,135,4019,0.9858,"[[454.0, 1762.0], [527.0, 1762.0], [527.0, 1792.0], [454.0, 1792.0]]"
8883002_h11_w14.png,136,ALEAKALA NATIONAL PARK,0.9662,"[[1506.0, 1756.0], [1977.0, 1756.0], [1977.0, 1785.0], [1506.0, 1785.0]]"
8883002_h11_w14.png,137,Waianae,0.9979,"[[298.0, 1770.0], [453.0, 1782.0], [450.0, 1820.0], [295.0, 1807.0]]"
8883002_h11_w14.png,138,Lahaina,0.9973,"[[1048.0, 1788.0], [1190.0, 1788.0], [1190.0, 1823.0], [1048.0, 1823.0]]"
8883002_h11_w14.png,139,Nanakul,0.9962,"[[322.0, 1806.0], [469.0, 1811.0], [468.0, 1848.0], [320.0, 1843.0]]"
8883002_h11_w14.png,140,Channel,0.992,"[[31.0, 1817.0], [176.0, 1702.0], [204.0, 1738.0], [60.0, 1853.0]]"
8883002_h11_w14.png,141,Kaunakakal,0.9906,"[[811.0, 1820.0], [1013.0, 1765.0], [1025.0, 1809.0], [823.0, 1864.0]]"
8883002_h11_w14.png,142,3370,0.9977,"[[1124.0, 1828.0], [1193.0, 1820.0], [1197.0, 1851.0], [1128.0, 1859.0]]"
8883002_h11_w14.png,143,eokea,0.9951,"[[1365.0, 1829.0], [1479.0, 1829.0], [1479.0, 1865.0], [1365.0, 1865.0]]"
8883002_h11_w14.png,144,nalo,0.9184,"[[761.0, 1847.0], [824.0, 1866.0], [813.0, 1905.0], [749.0, 1886.0]]"
8883002_h11_w14.png,145,Lanai,0.9942,"[[918.0, 1846.0], [1014.0, 1841.0], [1015.0, 1870.0], [920.0, 1876.0]]"
8883002_h11_w14.png,146,Pearl,0.9892,"[[375.0, 1889.0], [480.0, 1842.0], [501.0, 1889.0], [396.0, 1936.0]]"
8883002_h11_w14.png,147,LANAI,0.9606,"[[933.0, 1886.0], [1071.0, 1878.0], [1074.0, 1924.0], [935.0, 1932.0]]"
8883002_h11_w14.png,148, Upolu Point,0.8895,"[[1617.0, 1890.0], [1800.0, 1810.0], [1822.0, 1862.0], [1640.0, 1942.0]]"
8883002_h11_w14.png,149,Ha,0.9462,"[[648.0, 1901.0], [675.0, 1878.0], [713.0, 1923.0], [687.0, 1946.0]]"
8883002_h11_w14.png,150,1477,0.9861,"[[1292.0, 1900.0], [1349.0, 1890.0], [1354.0, 1924.0], [1298.0, 1933.0]]"
8883002_h11_w14.png,151,Hawi,0.988,"[[1554.0, 1912.0], [1644.0, 1912.0], [1644.0, 1960.0], [1554.0, 1960.0]]"
8883002_h11_w14.png,152,5505,0.9951,"[[1658.0, 1952.0], [1740.0, 1957.0], [1738.0, 1990.0], [1656.0, 1985.0]]"
8883002_h11_w14.png,153,lawe,0.9283,"[[1160.0, 1968.0], [1241.0, 1952.0], [1248.0, 1984.0], [1166.0, 1999.0]]"
8915000_h2_w3.png,1,MURORAN,0.9934,"[[1468.0, 174.0], [1751.0, 230.0], [1741.0, 280.0], [1458.0, 224.0]]"
8915000_h2_w3.png,2,Jaban,0.9507,"[[795.0, 254.0], [1145.0, 181.0], [1158.0, 246.0], [808.0, 318.0]]"
8915000_h2_w3.png,3,OREA,0.9942,"[[69.0, 264.0], [434.0, 136.0], [454.0, 194.0], [89.0, 323.0]]"
8915000_h2_w3.png,4,MIL,0.9906,"[[1860.0, 274.0], [1983.0, 249.0], [1995.0, 310.0], [1872.0, 335.0]]"
8915000_h2_w3.png,5,ENDAI,0.8769,"[[1312.0, 313.0], [1513.0, 335.0], [1506.0, 394.0], [1306.0, 371.0]]"
8915000_h2_w3.png,6,"1,320",0.9335,"[[1629.0, 331.0], [1814.0, 288.0], [1828.0, 348.0], [1643.0, 391.0]]"
8915000_h2_w3.png,7,VLADIVOSTOC,0.9702,"[[371.0, 355.0], [687.0, 240.0], [706.0, 293.0], [390.0, 408.0]]"
8915000_h2_w3.png,8,Sea,0.9901,"[[438.0, 384.0], [613.0, 334.0], [633.0, 404.0], [458.0, 454.0]]"
8915000_h2_w3.png,12,J,0.9986,"[[446.0, 631.0], [523.0, 631.0], [523.0, 740.0], [446.0, 740.0]]"
8915000_h2_w3.png,14,OGASRWARA IS,0.9272,"[[865.0, 873.0], [1319.0, 875.0], [1319.0, 919.0], [865.0, 917.0]]"
8915000_h2_w3.png,16,KAZAN ARCH,0.8647,"[[667.0, 1067.0], [1037.0, 1067.0], [1037.0, 1117.0], [667.0, 1117.0]]"
8915000_h2_w3.png,18,URACAS,0.9614,"[[930.0, 1316.0], [1161.0, 1321.0], [1160.0, 1373.0], [929.0, 1368.0]]"
8915000_h2_w3.png,20,SLAND,0.9969,"[[831.0, 1381.0], [898.0, 1402.0], [817.0, 1663.0], [750.0, 1642.0]]"
8915000_h2_w3.png,21,RECE VELA,0.9076,"[[0.0, 1440.0], [301.0, 1433.0], [302.0, 1477.0], [1.0, 1484.0]]"
8915000_h2_w3.png,22,IASUNCION,0.8952,"[[905.0, 1439.0], [1261.0, 1444.0], [1260.0, 1488.0], [904.0, 1483.0]]"
8915000_h2_w3.png,24,OPAGAN,0.9149,"[[877.0, 1597.0], [1120.0, 1611.0], [1117.0, 1663.0], [874.0, 1649.0]]"
8915000_h2_w3.png,25,DANATAHAN,0.9288,"[[801.0, 1769.0], [1138.0, 1753.0], [1140.0, 1803.0], [804.0, 1819.0]]"
8915000_h2_w3.png,26,CSAIPAN,0.9237,"[[821.0, 1847.0], [1053.0, 1861.0], [1050.0, 1911.0], [818.0, 1897.0]]"
8915000_h2_w3.png,27,OTINIAN,0.9556,"[[793.0, 1885.0], [1045.0, 1908.0], [1040.0, 1960.0], [788.0, 1937.0]]"
8926002_h3_w2.png,2,ANNEL,0.993,"[[0.0, 402.0], [403.0, 84.0], [470.0, 169.0], [66.0, 487.0]]"
8926002_h3_w2.png,4,HESDIN,0.9755,"[[1091.0, 726.0], [1332.0, 714.0], [1334.0, 766.0], [1093.0, 778.0]]"
8926002_h3_w2.png,5,DOULLENS,0.9255,"[[1333.0, 1025.0], [1646.0, 1025.0], [1646.0, 1075.0], [1333.0, 1075.0]]"
8926002_h3_w2.png,6,ALBER,0.9212,"[[1796.0, 1123.0], [1996.0, 1123.0], [1996.0, 1175.0], [1796.0, 1175.0]]"
8926002_h3_w2.png,7,ABBEVIELE,0.8688,"[[664.0, 1279.0], [995.0, 1275.0], [996.0, 1325.0], [665.0, 1329.0]]"
8926002_h3_w2.png,11,VILLERS BRETONNE!,0.9131,"[[1433.0, 1771.0], [1981.0, 1760.0], [1982.0, 1802.0], [1434.0, 1813.0]]"
8926002_h3_w2.png,12,CONTY,0.9787,"[[705.0, 1847.0], [915.0, 1837.0], [918.0, 1895.0], [708.0, 1905.0]]"
9016003_h4_w4.png,5,Brook,0.9846,"[[755.0, 317.0], [941.0, 287.0], [949.0, 337.0], [763.0, 367.0]]"
9016003_h4_w4.png,9,MS,0.8995,"[[1431.0, 779.0], [1548.0, 779.0], [1548.0, 852.0], [1431.0, 852.0]]"
9016003_h4_w4.png,17,GR,0.9826,"[[1256.0, 1488.0], [1316.0, 1494.0], [1301.0, 1654.0], [1240.0, 1648.0]]"
9016003_h4_w4.png,18,R,0.9984,"[[1167.0, 1788.0], [1304.0, 1788.0], [1304.0, 1921.0], [1167.0, 1921.0]]"
9016007_h13_w9.png,1,aeen,0.8775,"[[873.0, 262.0], [1031.0, 262.0], [1031.0, 308.0], [873.0, 308.0]]"
9016007_h13_w9.png,2,BA,0.9336,"[[1303.0, 264.0], [1420.0, 230.0], [1430.0, 267.0], [1314.0, 301.0]]"
9016007_h13_w9.png,3,HEA,0.8876,"[[866.0, 441.0], [1045.0, 368.0], [1064.0, 413.0], [884.0, 486.0]]"
9016007_h13_w9.png,4,Inwoog,0.8709,"[[1701.0, 697.0], [1992.0, 705.0], [1991.0, 763.0], [1700.0, 756.0]]"
9016007_h13_w9.png,6,Marsh,0.9215,"[[283.0, 821.0], [510.0, 821.0], [510.0, 871.0], [283.0, 871.0]]"
9016007_h13_w9.png,8,Black,0.9306,"[[398.0, 910.0], [548.0, 910.0], [548.0, 954.0], [398.0, 954.0]]"
9016007_h13_w9.png,11,onchsHole,0.8781,"[[106.0, 1369.0], [432.0, 1360.0], [434.0, 1412.0], [107.0, 1421.0]]"
9016007_h13_w9.png,13,Gs,0.9761,"[[550.0, 1915.0], [640.0, 1915.0], [640.0, 1981.0], [550.0, 1981.0]]"
9016007_h13_w9.png,14,Far,0.9925,"[[1651.0, 1947.0], [1766.0, 1957.0], [1762.0, 1999.0], [1647.0, 1993.0]]"
9016007_h13_w9.png,15,Rock,0.9957,"[[1828.0, 1945.0], [1998.0, 1950.0], [1997.0, 1999.0], [1827.0, 1997.0]]"
9034002_h10_w16.png,1,Wrigh,0.9143,"[[174.0, 18.0], [279.0, 5.0], [282.0, 34.0], [177.0, 47.0]]"
9034002_h10_w16.png,2,Swainst,0.9979,"[[305.0, 13.0], [440.0, 1.0], [443.0, 30.0], [308.0, 42.0]]"
9034002_h10_w16.png,3,ncon,0.972,"[[1022.0, 18.0], [1099.0, 7.0], [1103.0, 39.0], [1026.0, 49.0]]"
9034002_h10_w16.png,4,Metter,0.9969,"[[632.0, 55.0], [765.0, 45.0], [768.0, 80.0], [635.0, 90.0]]"
9034002_h10_w16.png,6,Soperton,0.9968,"[[421.0, 83.0], [582.0, 57.0], [587.0, 88.0], [426.0, 114.0]]"
9034002_h10_w16.png,8,Cochran,0.9971,"[[113.0, 110.0], [255.0, 92.0], [260.0, 128.0], [118.0, 145.0]]"
9034002_h10_w16.png,9,Claxton,0.9982,"[[701.0, 116.0], [833.0, 103.0], [836.0, 138.0], [704.0, 151.0]]"
9034002_h10_w16.png,10,SFT. PULASKI NAT. MON.,0.9103,"[[1092.0, 109.0], [1529.0, 29.0], [1537.0, 72.0], [1099.0, 152.0]]"
9034002_h10_w16.png,11,Vidalia,0.9738,"[[473.0, 125.0], [598.0, 83.0], [613.0, 127.0], [488.0, 169.0]]"
9034002_h10_w16.png,13,Savannah Beach,0.9794,"[[1134.0, 141.0], [1412.0, 96.0], [1418.0, 134.0], [1141.0, 179.0]]"
9034002_h10_w16.png,14,Lyons,0.9729,"[[534.0, 157.0], [643.0, 142.0], [647.0, 174.0], [538.0, 189.0]]"
9034002_h10_w16.png,15,Savannah,0.9933,"[[1054.0, 151.0], [1266.0, 172.0], [1261.0, 224.0], [1048.0, 203.0]]"
9034002_h10_w16.png,16,Hawkinsville,0.9656,"[[66.0, 168.0], [268.0, 136.0], [274.0, 174.0], [72.0, 206.0]]"
9034002_h10_w16.png,17,Eastman,0.9953,"[[203.0, 203.0], [345.0, 184.0], [349.0, 216.0], [207.0, 235.0]]"
9034002_h10_w16.png,18,Windsor Fores,0.965,"[[772.0, 226.0], [1014.0, 190.0], [1019.0, 228.0], [778.0, 264.0]]"
9034002_h10_w16.png,19,nadill,0.8732,"[[0.0, 237.0], [68.0, 209.0], [82.0, 246.0], [6.0, 275.0]]"
9034002_h10_w16.png,20,Helenae,0.9161,"[[159.0, 253.0], [304.0, 238.0], [307.0, 276.0], [163.0, 291.0]]"
9034002_h10_w16.png,21,McRae,0.984,"[[307.0, 253.0], [435.0, 241.0], [439.0, 278.0], [311.0, 291.0]]"
9034002_h10_w16.png,22,Glennville,0.9638,"[[531.0, 264.0], [711.0, 240.0], [717.0, 284.0], [537.0, 308.0]]"
9034002_h10_w16.png,23,Hinesville,0.9457,"[[839.0, 256.0], [1023.0, 227.0], [1030.0, 271.0], [846.0, 300.0]]"
9034002_h10_w16.png,25,Ossabawl.,0.9254,"[[1072.0, 271.0], [1228.0, 244.0], [1235.0, 287.0], [1079.0, 315.0]]"
9034002_h10_w16.png,26,Lumber,0.9221,"[[265.0, 299.0], [396.0, 280.0], [402.0, 317.0], [270.0, 337.0]]"
9034002_h10_w16.png,27,Hazlehurst,0.9916,"[[440.0, 312.0], [645.0, 290.0], [650.0, 336.0], [445.0, 358.0]]"
9034002_h10_w16.png,28,City,0.9968,"[[320.0, 322.0], [396.0, 316.0], [399.0, 353.0], [323.0, 359.0]]"
9034002_h10_w16.png,29,Ludowici,0.989,"[[809.0, 333.0], [963.0, 309.0], [969.0, 344.0], [814.0, 368.0]]"
9034002_h10_w16.png,30,St'CatherinesI.,0.9457,"[[1060.0, 327.0], [1289.0, 287.0], [1297.0, 331.0], [1068.0, 371.0]]"
9034002_h10_w16.png,32,Baxley,0.997,"[[559.0, 351.0], [673.0, 341.0], [676.0, 381.0], [563.0, 390.0]]"
9034002_h10_w16.png,33,ochelle,0.9906,"[[0.0, 388.0], [101.0, 345.0], [117.0, 389.0], [1.0, 432.0]]"
9034002_h10_w16.png,38,Jesup,0.9963,"[[656.0, 410.0], [748.0, 410.0], [748.0, 440.0], [656.0, 440.0]]"
9034002_h10_w16.png,39,Blackbeard1.,0.8954,"[[1022.0, 404.0], [1239.0, 367.0], [1247.0, 408.0], [1029.0, 446.0]]"
9034002_h10_w16.png,40,Ashburn,0.9955,"[[13.0, 433.0], [161.0, 415.0], [166.0, 459.0], [18.0, 477.0]]"
9034002_h10_w16.png,41,Fitzgerald,0.9843,"[[181.0, 429.0], [375.0, 396.0], [382.0, 440.0], [189.0, 473.0]]"
9034002_h10_w16.png,44,Alma,0.997,"[[540.0, 460.0], [633.0, 460.0], [633.0, 500.0], [540.0, 500.0]]"
9034002_h10_w16.png,45,Sapelo/.,0.9025,"[[1025.0, 455.0], [1148.0, 431.0], [1156.0, 475.0], [1033.0, 498.0]]"
9034002_h10_w16.png,48,Darien,0.9961,"[[845.0, 467.0], [966.0, 462.0], [967.0, 500.0], [847.0, 505.0]]"
9034002_h10_w16.png,51,SFORT FREDERICA NAT.MON.,0.9293,"[[982.0, 521.0], [1481.0, 427.0], [1489.0, 468.0], [990.0, 563.0]]"
9034002_h10_w16.png,52,Blackshear,0.9948,"[[613.0, 543.0], [810.0, 519.0], [814.0, 557.0], [618.0, 581.0]]"
9034002_h10_w16.png,53,Tifton,0.9346,"[[95.0, 559.0], [217.0, 549.0], [220.0, 587.0], [98.0, 597.0]]"
9034002_h10_w16.png,56,Willacoochee,0.9952,"[[300.0, 575.0], [530.0, 544.0], [535.0, 588.0], [306.0, 618.0]]"
9034002_h10_w16.png,57,DockJct,0.9261,"[[759.0, 571.0], [932.0, 537.0], [939.0, 575.0], [766.0, 608.0]]"
9034002_h10_w16.png,60,Pearson,0.9982,"[[390.0, 626.0], [535.0, 609.0], [539.0, 647.0], [395.0, 664.0]]"
9034002_h10_w16.png,61,JekyllI.,0.9085,"[[993.0, 635.0], [1106.0, 619.0], [1113.0, 663.0], [1000.0, 679.0]]"
9034002_h10_w16.png,62,oerun,0.8721,"[[0.0, 655.0], [80.0, 642.0], [85.0, 674.0], [1.0, 687.0]]"
9034002_h10_w16.png,63,301Brunswick,0.9659,"[[699.0, 656.0], [967.0, 610.0], [974.0, 652.0], [706.0, 698.0]]"
9034002_h10_w16.png,65,Moultrie,0.9939,"[[6.0, 703.0], [162.0, 682.0], [167.0, 720.0], [11.0, 741.0]]"
9034002_h10_w16.png,66,Woodbines,0.9288,"[[678.0, 721.0], [882.0, 708.0], [884.0, 745.0], [681.0, 759.0]]"
9034002_h10_w16.png,67,Homervilles,0.8865,"[[417.0, 737.0], [657.0, 709.0], [662.0, 753.0], [422.0, 781.0]]"
9034002_h10_w16.png,68,CUMBERLAND ISLAND NAT.SEASHORE,0.976,"[[999.0, 728.0], [1698.0, 602.0], [1704.0, 638.0], [1005.0, 765.0]]"
9034002_h10_w16.png,69,Adele,0.8755,"[[65.0, 739.0], [164.0, 723.0], [170.0, 763.0], [72.0, 779.0]]"
9034002_h10_w16.png,71,St.Marys,0.9828,"[[983.0, 768.0], [1141.0, 749.0], [1146.0, 789.0], [988.0, 808.0]]"
9034002_h10_w16.png,73,Fernandina Beach,0.9985,"[[1016.0, 817.0], [1312.0, 769.0], [1319.0, 813.0], [1023.0, 860.0]]"
9034002_h10_w16.png,74,Mary,0.9846,"[[782.0, 840.0], [820.0, 836.0], [830.0, 950.0], [793.0, 953.0]]"
9034002_h10_w16.png,75,omasville,0.9934,"[[0.0, 870.0], [155.0, 844.0], [160.0, 880.0], [2.0, 906.0]]"
9034002_h10_w16.png,76,Amelial.,0.9779,"[[1019.0, 861.0], [1145.0, 840.0], [1152.0, 880.0], [1026.0, 902.0]]"
9034002_h10_w16.png,80,Quitman,0.9922,"[[138.0, 905.0], [285.0, 886.0], [289.0, 916.0], [142.0, 935.0]]"
9034002_h10_w16.png,81,Jacksonville,0.9752,"[[920.0, 947.0], [1278.0, 885.0], [1288.0, 943.0], [930.0, 1005.0]]"
9034002_h10_w16.png,82,Swamp,0.9905,"[[545.0, 970.0], [695.0, 957.0], [699.0, 1003.0], [549.0, 1016.0]]"
9034002_h10_w16.png,83,Baldwine,0.93,"[[673.0, 983.0], [832.0, 1015.0], [823.0, 1057.0], [664.0, 1024.0]]"
9034002_h10_w16.png,84,Jasper,0.9912,"[[415.0, 1002.0], [517.0, 1002.0], [517.0, 1033.0], [415.0, 1033.0]]"
9034002_h10_w16.png,85,Jacksonville Beach,0.9871,"[[1068.0, 996.0], [1381.0, 946.0], [1388.0, 988.0], [1075.0, 1037.0]]"
9034002_h10_w16.png,87,Madisor,0.9578,"[[224.0, 1026.0], [364.0, 1011.0], [368.0, 1047.0], [227.0, 1062.0]]"
9034002_h10_w16.png,88,Macclennyo,0.9753,"[[556.0, 1022.0], [770.0, 1036.0], [767.0, 1078.0], [553.0, 1064.0]]"
9034002_h10_w16.png,90,eenville,0.9906,"[[0.0, 1089.0], [119.0, 1067.0], [125.0, 1099.0], [1.0, 1120.0]]"
9034002_h10_w16.png,91,Orange.Park,0.9807,"[[721.0, 1103.0], [933.0, 1075.0], [939.0, 1119.0], [727.0, 1148.0]]"
9034002_h10_w16.png,92,Live Oak,0.9448,"[[250.0, 1114.0], [409.0, 1094.0], [414.0, 1136.0], [256.0, 1156.0]]"
9034002_h10_w16.png,94,Green Cove Springs,0.943,"[[948.0, 1123.0], [1263.0, 1073.0], [1269.0, 1115.0], [955.0, 1165.0]]"
9034002_h10_w16.png,96,Lake City,0.9409,"[[384.0, 1139.0], [578.0, 1117.0], [583.0, 1161.0], [389.0, 1183.0]]"
9034002_h10_w16.png,97,CASTILLO DE SAN MARCOS NAT MON,0.9266,"[[1128.0, 1143.0], [1691.0, 1050.0], [1697.0, 1088.0], [1134.0, 1181.0]]"
9034002_h10_w16.png,98,Lake Butler,0.9531,"[[679.0, 1170.0], [897.0, 1138.0], [903.0, 1176.0], [685.0, 1208.0]]"
9034002_h10_w16.png,99,Starke,0.9959,"[[798.0, 1191.0], [928.0, 1176.0], [933.0, 1219.0], [804.0, 1235.0]]"
9034002_h10_w16.png,101,St.Augustine,0.9539,"[[1135.0, 1186.0], [1360.0, 1152.0], [1365.0, 1191.0], [1140.0, 1225.0]]"
9034002_h10_w16.png,102,Perry27,0.9823,"[[164.0, 1196.0], [311.0, 1187.0], [313.0, 1225.0], [166.0, 1234.0]]"
9034002_h10_w16.png,103,Mayo,0.9908,"[[350.0, 1208.0], [458.0, 1208.0], [458.0, 1246.0], [350.0, 1246.0]]"
9034002_h10_w16.png,108,Branford,0.9382,"[[460.0, 1247.0], [626.0, 1221.0], [631.0, 1257.0], [466.0, 1283.0]]"
9034002_h10_w16.png,109,FORT MATANZAS NATMON,0.9558,"[[1179.0, 1256.0], [1599.0, 1186.0], [1605.0, 1221.0], [1185.0, 1291.0]]"
9034002_h10_w16.png,110,High'Springs,0.9602,"[[590.0, 1266.0], [815.0, 1229.0], [822.0, 1275.0], [598.0, 1312.0]]"
9034002_h10_w16.png,112,Palatka,0.995,"[[856.0, 1316.0], [1017.0, 1294.0], [1023.0, 1338.0], [862.0, 1360.0]]"
9034002_h10_w16.png,114,29Alachua,0.986,"[[447.0, 1348.0], [657.0, 1317.0], [663.0, 1361.0], [454.0, 1391.0]]"
9034002_h10_w16.png,116,Gainesville,0.9935,"[[714.0, 1384.0], [948.0, 1348.0], [955.0, 1396.0], [721.0, 1431.0]]"
9034002_h10_w16.png,118,Newberry,0.997,"[[497.0, 1411.0], [677.0, 1399.0], [680.0, 1443.0], [500.0, 1455.0]]"
9034002_h10_w16.png,119,Ormond Beach,0.9615,"[[1274.0, 1420.0], [1518.0, 1375.0], [1525.0, 1413.0], [1281.0, 1459.0]]"
